id,price,company_id,procurement_id
13362,,281,6696
13363,11793767.05,1833,6696
13364,114074.00,4641,6697
13365,1767000.00,4643,6699
13366,1653000.00,4644,6699
13367,1521730.00,367,6699
13368,1668500.00,4645,6699
13369,,1217,6700
13370,,1253,6700
13371,,2570,6700
13372,,3130,6700
13373,,4182,6700
13374,,440,6700
13375,,64,6700
13376,,1636,6700
13377,700000.00,4646,6701
13378,520500.00,3892,6701
13379,688000.00,1209,6701
13380,976600.00,4647,6701
13381,982500.00,498,6701
13382,810000.00,4648,6701
13383,688000.00,4649,6701
13384,810000.00,4650,6701
13385,799000.00,3246,6701
13386,867000.00,3482,6701
13387,890000.00,2641,6701
13388,17306.00,1359,6702
13389,34612.00,1359,6703
13390,17306.00,1359,6704
13391,1198.35,4608,6705
13392,152000.00,4651,6706
13393,104952.40,4652,6707
13394,167000.00,584,6707
13395,161540.00,4653,6708
13396,193800.00,52,6708
13397,99320.00,271,6708
13398,138650.00,1308,6708
13399,113110.00,56,6709
13400,52471.00,4654,6709
13401,77864.00,354,6709
13402,70900.00,719,6709
13403,26322.18,4608,6710
13404,353988.00,1507,6711
13405,330580.00,1427,6711
13406,154550.00,605,6712
13407,149690.00,1479,6712
13408,25345.00,731,6715
13409,27916.92,2266,6715
13410,27632.20,127,6715
13411,23634.62,129,6715
13412,29584.88,390,6715
13413,0.00,1218,6716
13414,0.00,2949,6717
13415,70093.96,4395,6718
13416,71410.00,4657,6718
13417,70722.37,4658,6718
13418,22092.00,604,6719
13419,206100.00,69,6720
13420,3884.00,185,6721
13421,5350.00,2100,6721
13422,6390.00,115,6721
13423,468331.00,1091,6722
13424,484400.00,1092,6722
13425,450703.00,1395,6722
13426,62010.00,2133,6723
13427,61950.00,52,6723
13428,61500.00,65,6723
13429,1623900.00,1267,6724
13430,1686791.00,697,6724
13431,1683674.00,1884,6724
13432,38144.00,1174,6725
13433,45675.00,787,6725
13434,65675.00,3607,6725
13435,132936.00,4659,6725
13436,98590.00,1917,6725
13437,42197.00,837,6727
13438,62719.83,3243,6727
13439,58230.70,37,6727
13440,39087.00,218,6727
13441,45100.00,395,6727
13442,102900.00,65,6727
13443,85663.85,1434,6727
13444,52516.52,36,6727
13445,42933.88,38,6727
13446,0.00,287,6728
13447,0.00,980,6729
13448,100196.10,4272,6730
13449,0.00,980,6731
13450,23050.00,593,6732
13451,133050.80,327,6733
13452,17312.00,807,6734
13453,16470.00,822,6734
13454,0.00,2749,6735
13455,366000.00,3361,6736
13456,295000.00,1712,6736
13457,550000.00,2027,6736
13458,0.00,2749,6737
13459,303511.00,1357,6738
13460,366921.98,402,6738
13461,255000.00,1359,6738
13462,222087.00,602,6738
13463,0.00,2749,6739
13464,0.00,1354,6740
13465,258800.00,4660,6741
13466,31470.00,4661,6742
13467,88542.00,594,6743
13468,87830.00,249,6743
13469,85600.00,416,6743
13470,92669.96,37,6743
13471,90208.00,1205,6743
13472,86533.00,1410,6743
13473,84250.00,592,6743
13474,90110.80,1796,6743
13475,109000.00,68,6743
13476,85241.00,4662,6743
13477,0.00,3271,6744
13478,0.00,197,6745
13479,159120.11,96,6746
13480,175917.00,1089,6746
13481,187939.00,95,6746
13482,0.00,85,6748
13483,195350.00,4664,6749
13484,243700.00,65,6749
13485,145500.00,249,6749
13486,233900.00,52,6749
13487,13330.00,4469,6750
13488,2354300.00,4665,6751
13489,2317851.00,1791,6751
13490,16200.00,618,6752
13491,9600.00,2020,6752
13492,15000.00,260,6752
13493,11900.00,618,6753
13494,10800.00,2020,6753
13495,15000.00,260,6753
13496,22140.00,2020,6754
13497,29520.00,2020,6755
13498,30000.00,260,6755
13499,177507.00,4272,6757
13500,61471376.00,125,6758
13501,36681192.00,1206,6758
13502,742811.08,261,6759
13503,0.00,85,6760
13504,130454.55,183,6761
13505,108480.00,389,6761
13506,541275.00,980,6762
13507,493195.00,1349,6762
13508,399422.00,1411,6762
13509,237391.00,1089,6763
13510,198687.18,96,6763
13511,261796.90,4667,6763
13512,,1681,6764
13513,0.00,2791,6765
13514,17429317.00,4669,6766
13515,17225891.00,4668,6766
13516,487000.00,1077,6767
13517,640450.00,4670,6767
13518,499000.00,4488,6767
13519,734020.00,893,6767
13520,,4671,6768
13521,,3318,6768
13522,0.00,200,6770
13523,93383.00,807,6771
13524,98280.00,3089,6771
13525,85465.00,808,6771
13526,111188.00,4662,6771
13527,148390.00,594,6771
13528,3936343.74,692,6772
13529,4130000.00,523,6772
13530,4339203.27,338,6772
13531,4294587.64,783,6772
13532,3640066.00,1861,6772
13533,4239086.52,2727,6773
13534,3999811.82,511,6773
13535,4850645.44,338,6773
13536,4585996.75,905,6773
13537,4467728.46,1722,6773
13538,,1643,6774
13539,992000.00,4674,6775
13540,897000.00,4673,6775
13541,6003022.46,4676,6776
13542,5904504.97,4675,6776
13543,2490.00,4225,6777
13544,2042.00,352,6777
13545,375000.00,60,6778
13546,320280.80,133,6778
13547,0.00,4677,6779
13548,4396610.00,2777,6780
13549,4439359.00,3741,6780
13550,4218796.00,4665,6780
13551,4605450.00,3260,6780
13552,0.00,287,6781
13553,29533340.00,1645,6782
13554,22650063.00,1255,6782
13555,23182176.00,3423,6782
13556,29467093.00,592,6782
13557,106159571.22,281,6783
13558,95474542.17,1333,6783
13559,121997023.29,445,6783
13560,311622.80,4678,6784
13561,321997.54,3442,6784
13562,391965.36,4679,6784
13563,496517.80,553,6784
13564,564251.12,966,6784
13565,33882341.00,1275,6785
13566,0.00,2119,6786
13567,839585.00,3423,6787
13568,763350.00,3005,6787
13569,,1133,6788
13570,,2011,6788
13571,4568088.00,1791,6790
13572,19399.70,1561,6791
13573,31500.00,2708,6791
13574,72400.00,4680,6791
13575,37800.00,4119,6791
13576,19533.63,4681,6791
13577,41580.00,2016,6791
13578,,3966,6793
13579,,4682,6793
13580,,3919,6794
13581,7024.79,396,6797
13582,5475.00,837,6797
13583,7581.80,37,6797
13584,5743.80,38,6797
13585,7265.00,56,6797
13586,6845.00,218,6797
13587,1320.00,109,6799
13588,31500.00,52,6799
13589,615.30,4308,6799
13590,3750.00,56,6799
13591,10800.00,68,6799
13592,42750.00,65,6799
13593,2611204.00,4683,6800
13594,2775279.61,4684,6800
13595,2678762.00,1003,6800
13596,2774755.14,543,6800
13597,38950.00,837,6806
13598,57500.00,38,6806
13599,58870.00,1291,6806
13600,72863.00,3908,6806
13601,27936.00,702,6813
13602,28930.00,4686,6813
13603,608297.00,3052,6815
13604,380400.00,3050,6815
13605,572770.00,753,6815
13606,789700.00,3051,6815
13607,25062.00,2508,6818
13608,59800.00,147,6818
13609,185760.00,104,6819
13610,139800.00,4687,6819
13611,95264.00,235,6819
13612,104200.00,52,6819
13613,121582.00,1127,6821
13614,123540.00,953,6821
13615,179490.00,955,6821
13616,5238328.80,71,6822
13617,238800.00,4689,6824
13618,200000.00,4690,6824
13619,240000.00,4691,6824
13620,6024.76,421,6825
13621,125780.00,220,6826
13622,97558.00,68,6826
13623,95400.00,52,6826
13624,142800.00,65,6826
13625,113300.00,271,6826
13626,80532.00,51,6826
13627,0.00,4692,6827
13628,,2,6828
13629,,2378,6828
13630,,482,6828
13631,106526000.00,5,6828
13632,103846961.21,336,6828
13633,99926458.02,968,6828
13634,94603296.46,2517,6828
13635,131798256.48,1165,6829
13636,124883581.59,510,6829
13637,113941606.36,4693,6829
13638,123162.00,1197,6830
13639,350640.00,4694,6831
13640,283530.00,62,6831
13641,355289.26,184,6831
13642,273855.00,56,6831
13643,246915.00,2190,6831
13644,335730.00,182,6831
13645,246275.00,52,6831
13646,1052438.00,82,6833
13647,1063168.00,354,6833
13648,1175905.00,4275,6833
13649,1384130.00,84,6833
13650,5292000.00,3814,6834
13651,,6,6835
13652,,1165,6835
13653,,332,6835
13654,5302366.58,4696,6836
13655,7670563.00,6,6836
13656,0.00,4272,6837
13657,,4697,6838
13658,,983,6838
13659,,3981,6838
13660,,2583,6838
13661,,2584,6838
13662,,2580,6838
13663,467807.00,4699,6839
13664,479502.00,2248,6839
13665,545606.00,733,6839
13666,768498.00,4700,6839
13667,383600.00,4698,6839
13668,62396.00,179,6841
13669,40064.80,2130,6841
13670,9980.00,109,6842
13671,208199.63,4701,6843
13672,905340.45,4159,6844
13673,808500.00,893,6844
13674,1208796.70,894,6844
13675,1512726.33,4702,6844
13676,1149000.00,774,6844
13677,987571.00,3467,6844
13678,1697000.00,840,6845
13679,685000.00,4211,6846
13680,605000.00,4703,6846
13681,1033000.00,4673,6847
13682,685000.00,4211,6847
13683,605000.00,4703,6847
13684,4141000.00,523,6848
13685,5480014.00,4704,6848
13686,117506988.74,4705,6849
13687,111837226.99,1608,6849
13688,141691796.50,4323,6849
13689,351200.00,4706,6850
13690,,3801,6851
13691,,4707,6851
13692,,4499,6851
13693,3387900.00,2846,6852
13694,16209872.74,4708,6853
13695,224000.00,649,6854
13696,0.00,85,6855
13697,1406584.84,4710,6856
13698,1369039.52,4709,6856
13699,0.00,180,6857
13702,,1973,6902
13703,,348,6902
13704,13619247.12,307,6903
13705,18761473.19,4752,6903
13706,15051891.02,836,6903
13707,63899839.32,4236,6904
13708,68350585.71,742,6904
13709,72934635.68,6,6904
13710,68823790.31,1500,6904
13711,71506092.86,552,6904
13712,77823224.45,1728,6904
13713,73700000.00,1877,6904
13714,79331779.85,2716,6904
13715,73478789.88,2714,6904
13716,67823990.00,1878,6904
13717,85000000.00,21,6904
13718,72845090.63,540,6904
13719,75373630.01,836,6904
13720,2471740.00,643,6905
13721,67444739.00,1872,6906
13722,,4753,6907
13723,49000.00,963,6910
13724,36000.00,4755,6910
13725,88000.00,3247,6910
13726,85000.00,4756,6910
13727,50000.00,499,6910
13728,60000.00,494,6910
13729,,116,6911
13730,,1982,6911
13731,,4758,6911
13732,,1108,6911
13733,,1157,6911
13734,,4757,6911
13735,,1106,6911
13736,199058.00,218,6912
13737,199980.00,52,6912
13738,180417.12,313,6913
13739,226500.00,52,6913
13740,,4759,6914
13741,,498,6914
13742,,3797,6914
13743,,4760,6914
13744,,4761,6914
13745,,675,6914
13746,,684,6914
13747,,687,6914
13748,,4762,6914
13749,,669,6914
13750,,4763,6914
13751,,4764,6914
13752,,681,6914
13753,,497,6914
13754,5758.68,226,6915
13755,4075.00,818,6915
13756,8833.00,56,6915
13757,4200.00,873,6915
13758,,942,6918
13759,5124.00,2765,6919
13760,501924.76,86,6920
13761,424981.00,786,6920
13762,463641.91,2506,6920
13763,524716.35,2507,6920
13764,57522.96,2008,6922
13765,0.00,1218,6924
13766,109877.00,4766,6925
13767,107320.00,3766,6925
13768,135450.00,2937,6925
13769,63765.00,4765,6925
13770,95732.00,4767,6925
13771,73230.00,1561,6925
13772,181429.00,4768,6925
13773,170600.00,1978,6925
13774,267475.00,4769,6925
13775,91000.00,1979,6925
13776,515.78,421,6926
13777,,24,6928
13778,27514334.24,832,6928
13779,0.00,149,6929
13780,,790,6930
13781,,643,6930
13782,,3752,6930
13783,163122.94,3842,6931
13784,5500.00,4770,6932
13785,66128.40,130,6933
13786,109230.00,37,6933
13787,171400.00,2314,6933
13788,120596.30,2265,6933
13789,75931.10,1174,6933
13790,71080.00,127,6933
13791,145573.00,129,6933
13792,113833.90,342,6933
13793,17400.00,1405,6934
13794,122300.00,2692,6935
13795,120980.00,53,6935
13796,129000.00,52,6935
13797,118960.00,605,6935
13798,117950.00,54,6935
13799,248400.00,68,6935
13800,51000.00,68,6937
13801,62700.00,52,6937
13802,75750.00,65,6937
13803,30750.00,1809,6937
13804,29550.00,56,6937
13805,77850.00,605,6937
13806,,64,6938
13807,,56,6938
13808,,3410,6938
13809,0.00,353,6939
13810,0.00,3738,6940
13811,10357204.00,2415,6941
13812,12000.00,4770,6943
13813,,541,6945
13814,,277,6945
13815,,3306,6945
13816,,884,6945
13817,,4771,6945
13818,,542,6945
13819,,4772,6946
13820,,482,6946
13821,,934,6946
13822,,451,6946
13823,,3211,6946
13824,,452,6946
13825,,3083,6946
13826,,1654,6946
13827,,879,6946
13828,,3169,6946
13829,2569612.32,2542,6947
13830,2499693.07,4773,6947
13831,3582842.72,553,6947
13832,2954190.03,2817,6947
13833,2293270.90,1132,6947
13834,32496368.00,1091,6948
13835,33797645.00,4774,6948
13836,25998800.00,1395,6948
13837,32496368.00,1091,6949
13838,33797645.00,4774,6949
13839,25998800.00,1395,6949
13840,,360,6950
13841,,1290,6950
13842,,4775,6950
13843,,71,6952
13844,,3083,6952
13845,,4776,6952
13846,,4777,6952
13847,,3471,6953
13848,,71,6953
13849,,1135,6953
13850,,409,6953
13851,643960.00,4778,6954
13852,636000.00,1255,6954
13853,5553.00,197,6955
13854,33472968.00,1165,6956
13855,33980000.00,4779,6956
13856,0.00,320,6957
13857,0.00,4780,6958
13858,40740.00,4781,6959
13859,23865.95,634,6960
13860,89800.00,427,6961
13861,0.00,320,6962
13862,1492260.00,2920,6963
13863,1459049.90,35,6963
13864,1534687.00,34,6963
13865,1293292.00,724,6963
13866,1601985.00,723,6963
13867,1755600.00,701,6963
13868,41964.00,2508,6964
13869,,3087,6965
13870,27200.00,618,6967
13871,19680.00,2020,6967
13872,21000.00,260,6967
13873,0.00,4782,6969
13874,10888145.00,905,6970
13875,316400.00,1964,6971
13876,0.00,4783,6972
13877,,826,6973
13878,,3837,6973
13879,2050000.00,4786,6976
13880,1015000.00,4785,6976
13881,242500.00,4787,6978
13882,451200.00,4788,6978
13883,383300.00,2740,6978
13884,586400.00,4789,6978
13885,351500.00,1827,6978
13886,0.00,287,6979
13887,989786.00,4790,6980
13888,736000.00,1448,6980
13889,770336.00,4791,6980
13890,1047500.00,3825,6980
13891,879325.00,2212,6980
13892,660000.00,4793,6981
13893,607983.00,4792,6981
13894,690103.00,4794,6981
13895,0.00,187,6982
13896,,4796,6983
13897,,4795,6983
13898,,3801,6983
13899,,4707,6983
13900,,1190,6983
13901,,4199,6983
13902,,4499,6983
13903,,714,6983
13904,,4797,6984
13905,,1973,6984
13906,,1715,6984
13907,,4771,6984
13908,,280,6984
13909,,348,6985
13910,0.00,4297,6986
13911,177925.00,3350,6988
13912,331100.00,2355,6988
13913,539000.00,718,6988
13914,970000.00,537,6990
13915,890000.00,4798,6990
13916,,98,6991
13917,,348,6991
13918,,3283,6991
13919,3333333.21,3738,6992
13920,3393057.24,1644,6992
13921,3329916.36,3736,6992
13922,,994,6993
13923,,1575,6993
13924,45001.00,4799,6993
13925,70999.00,4800,6993
13926,22619800.75,1561,6995
13927,28672846.09,639,6995
13928,19922941.52,855,6995
13929,39404293.58,4497,6995
13930,41484366.90,4801,6995
13931,0.00,602,6996
13932,158014.00,3736,6997
13933,,119,6998
13934,,1106,6998
13935,,3781,6998
13936,0.00,234,7000
13937,0.00,289,7000
13938,0.00,66,7000
13939,111290.00,1736,7001
13940,440000.00,4802,7002
13941,552000.00,4803,7002
13942,494000.00,3318,7002
13943,568914.00,4804,7002
13944,288400.00,3320,7002
13945,392360.00,3319,7002
13946,993000.00,1781,7003
13947,20170.00,325,7004
13948,30008.50,341,7004
13949,24633.00,2871,7004
13950,19479.90,4805,7004
13951,21211.42,329,7004
13952,7882.00,330,7005
13953,9502.00,56,7005
13954,8677.00,4806,7005
13955,353685.00,1737,7006
13956,8400.00,56,7007
13957,10400.00,51,7007
13958,12400.00,271,7007
13959,13924.00,2563,7007
13960,7600.00,1433,7007
13961,14960.00,4807,7007
13962,8900.00,109,7007
13963,11960.00,4808,7007
13964,25800.00,62,7007
13965,48100.00,404,7008
13966,64100.00,52,7008
13967,33435.00,218,7008
13968,318550.00,1092,7009
13969,284182.00,1091,7009
13970,23013.00,271,7010
13971,19512.00,65,7010
13972,14768.00,203,7010
13973,23115.00,2121,7010
13974,2360700.00,4809,7011
13975,1640000.00,4810,7011
13976,2300000.00,4811,7011
13977,40659.00,51,7012
13978,52400.00,52,7012
13979,58743.00,65,7012
13980,1740000.00,1820,7013
13981,1729511.00,3087,7013
13982,493275.23,4812,7014
13983,749360.00,1851,7015
13984,471148.00,1347,7016
13985,441950.00,1654,7016
13986,221785.00,64,7016
13987,365915.00,955,7016
13988,245440.00,3432,7016
13989,11169.00,51,7017
13990,142810.00,1092,7018
13991,142638.00,1091,7018
13992,157981.00,1395,7018
13993,4528.10,2267,7019
13994,,4813,7020
13995,,498,7020
13996,4045000.00,2253,7021
13997,3948000.00,2415,7021
13998,90869062.00,4814,7022
14002,46476017.28,4,7052
14003,47476796.63,4852,7052
14004,44864504.98,76,7052
14005,37890000.00,4853,7052
14006,17632233.43,3354,7056
14007,71864.00,4360,7057
14008,,4856,7058
14009,1975000.00,4857,7059
14010,19494730.41,2784,7060
14011,16424137.20,2782,7060
14012,19889496.90,411,7060
14013,,4858,7061
14014,96122000.00,73,7062
14015,93594752.52,929,7062
14016,95555555.00,2516,7062
14017,99799887.56,75,7062
14018,97487968.71,1591,7062
14019,,4859,7063
14020,18900157.36,929,7064
14021,18876076.00,1541,7064
14022,19303644.00,1592,7064
14023,205359.00,4860,7065
14024,,1668,7066
14025,,100,7066
14026,,3510,7066
14027,,179,7067
14028,,4861,7067
14029,18722718.46,4863,7068
14030,18262439.54,4864,7068
14031,18780000.00,73,7068
14032,17882501.00,4862,7068
14033,18590070.13,4865,7068
14034,16845767.00,4866,7068
14035,,323,7069
14036,,120,7070
14037,2990000.00,478,7071
14038,,1811,7072
14039,15956970.00,4867,7073
14040,1292350.00,1788,7074
14041,7900.70,3736,7076
14042,11151816.40,4869,7077
14043,,1863,7078
14044,,121,7078
14045,,2938,7078
14046,,4870,7078
14047,,4871,7078
14048,29090178.00,24,7079
14049,67000.00,4872,7080
14050,107704210.00,4873,7081
14051,110187500.00,4874,7081
14052,115507000.00,2135,7081
14053,278800.00,3168,7082
14054,322000.00,96,7082
14055,,548,7083
14056,,192,7083
14057,,4875,7083
14058,,388,7083
14059,1562916.00,4876,7084
14060,1779029.00,3926,7084
14061,,1093,7085
14062,,1707,7085
14063,,1003,7085
14064,,4877,7086
14065,1213000.00,1851,7087
14066,,4879,7088
14067,,4878,7088
14068,,4880,7088
14069,0.00,726,7089
14070,82857.25,1427,7090
14071,73682.75,104,7090
14072,77010.00,4881,7090
14073,172171.00,56,7090
14074,108434.00,64,7090
14075,669182.00,1255,7091
14076,108000.00,1979,7092
14077,164626.00,65,7092
14078,63984.00,4882,7092
14079,164000.00,52,7092
14080,0.00,364,7093
14081,,101,7095
14082,,3256,7095
14083,,1177,7095
14084,1245522.00,1673,7096
14085,1302073.00,2807,7096
14086,650551.00,4884,7096
14087,2613.00,56,7098
14088,5284.00,109,7098
14089,29439.56,37,7098
14090,,4590,7099
14091,,844,7099
14092,,4887,7099
14093,,572,7099
14094,,4888,7099
14095,,4886,7099
14096,,1317,7099
14097,,4889,7099
14098,3570652.42,1383,7100
14099,3941456.94,4890,7100
14100,3599382.14,4540,7100
14101,65960.00,217,7101
14102,69700.00,52,7101
14103,51756.00,594,7101
14104,79700.00,65,7101
14105,0.00,287,7102
14106,0.00,3525,7103
14107,38888888.00,2516,7106
14108,39798986.77,2382,7106
14109,34725132.18,967,7106
14110,34585212.35,929,7106
14111,2439500.00,4893,7107
14112,0.00,3495,7108
14113,,4895,7109
14114,,1611,7109
14115,,4894,7109
14116,24571559.83,466,7110
14117,24896621.28,214,7110
14118,23568738.00,4896,7110
14119,31379163.00,3164,7110
14120,22222000.00,4478,7110
14121,21959500.00,3037,7110
14122,23242446.00,1002,7110
14123,,376,7112
14124,,283,7112
14125,,378,7112
14126,18421284.50,3809,7113
14127,33800800.00,5,7113
14128,30571951.69,335,7113
14129,32290844.45,70,7113
14130,3441.32,396,7115
14131,3305.79,185,7116
14132,622850.00,588,7117
14133,534000.00,590,7117
14134,17800.00,417,7120
14135,14100.00,1400,7121
14136,32600.00,65,7122
14137,28686.00,4899,7122
14138,29200.00,52,7122
14139,38400.00,432,7123
14140,438000.00,711,7124
14141,348000.00,573,7124
14142,354000.00,1400,7124
14143,207690.00,861,7124
14144,346200.00,52,7124
14145,400140.00,369,7124
14146,6076004.40,4900,7125
14147,10412422.67,4305,7125
14148,25675000.00,3005,7126
14149,22768.00,106,7127
14150,37268.50,4901,7127
14151,130000.00,3141,7128
14152,10395.00,85,7129
14153,1059400.00,4902,7130
14154,886611.00,1077,7130
14155,473280.00,1584,7130
14156,355790.00,4903,7130
14157,969325.00,4904,7130
14158,582490.00,573,7130
14159,191900.00,52,7131
14160,107400.00,1400,7131
14161,192300.00,65,7131
14162,157844.00,1127,7132
14163,390000.00,888,7132
14164,367650.00,1130,7132
14165,273355.00,56,7132
14166,176502.00,1131,7132
14167,277434.00,4905,7132
14168,312502.50,1128,7132
14169,273270.00,1134,7132
14170,236104.57,192,7132
14171,29700.00,85,7133
14172,346950.00,2679,7135
14173,68500.00,226,7136
14174,13650.00,225,7136
14175,218390.00,52,7137
14176,258777.00,56,7137
14177,40800.00,1400,7138
14178,132597.00,106,7138
14179,15600.00,4906,7138
14180,58500.00,52,7138
14181,58200.00,66,7139
14182,30878.00,2094,7140
14183,42586.00,106,7140
14184,20987.16,712,7140
14185,35714.34,2830,7140
14186,59268.00,52,7140
14187,27217.00,417,7140
14188,42750.00,1400,7141
14189,11256.00,56,7142
14190,4998.00,249,7142
14191,7350.00,2094,7142
14192,3570.00,3546,7142
14193,9824.00,1101,7143
14194,0.00,85,7144
14195,15800.00,53,7145
14196,17000.00,54,7145
14197,13800.00,3877,7145
14198,18000.00,4907,7145
14199,5800.00,249,7145
14200,8000.00,711,7145
14201,37108.00,56,7146
14202,40800.00,4908,7147
14203,,4910,7148
14204,,4909,7148
14205,272691.00,104,7149
14206,9767500.00,4911,7150
14207,380655.00,249,7151
14208,369765.00,4913,7151
14209,295000.00,4912,7151
14210,338000.00,217,7151
14211,331000.00,395,7151
14212,61100.00,861,7152
14213,57450.00,218,7152
14214,66900.00,249,7152
14215,65702.00,4914,7152
14216,55500.00,125,7152
14217,64950.00,4915,7152
14218,58000.00,2094,7152
14219,10247.93,38,7153
14220,9372.06,344,7153
14221,9680.00,1339,7153
14222,10775.20,2040,7153
14223,1698561.00,1077,7154
14224,1972350.00,1291,7154
14225,2332125.00,1153,7154
14226,2979540.00,1996,7154
14227,3225347.00,4916,7154
14228,2493000.00,572,7154
14229,139922900.00,2559,7155
14230,0.00,4917,7156
14231,36795.00,218,7157
14232,519949.00,4902,7158
14233,2000.00,4911,7159
14234,3400.00,1400,7159
14235,16900.00,800,7160
14236,7000.00,4911,7160
14237,12810.00,4918,7161
14238,14665.00,52,7161
14239,17150.00,106,7161
14240,13895.00,3073,7161
14241,18648.00,236,7161
14242,14665.00,3034,7161
14243,159900.00,125,7162
14244,124338.00,4919,7162
14245,100000.00,64,7162
14246,169000.00,4915,7162
14247,136900.00,218,7162
14248,39400.00,4920,7163
14249,1878850.00,948,7164
14250,1619924.00,1436,7164
14251,1832519.00,822,7164
14252,1999498.00,1300,7164
14253,1944041.60,829,7164
14254,135000.00,1488,7165
14255,140000.00,163,7165
14256,166400.00,1488,7166
14257,75038.00,2871,7167
14258,73836.00,1647,7167
14259,8440.00,2364,7168
14260,417540.00,4921,7169
14261,142200.00,131,7170
14262,24246.00,37,7170
14263,138957.02,3046,7170
14264,23760.00,328,7170
14265,37190.08,142,7170
14266,14400.00,127,7170
14267,17010.00,2265,7170
14268,122400.00,1785,7170
14269,24530.58,1174,7170
14270,18486.00,129,7170
14271,7974567.00,1436,7171
14272,7680800.00,2621,7171
14273,41900.00,365,7172
14274,,4923,7173
14275,,4924,7173
14276,,4925,7173
14277,,175,7173
14278,,4926,7173
14279,,176,7173
14280,,177,7173
14281,,171,7173
14282,,3000,7173
14283,,4927,7173
14284,,1596,7173
14285,,4928,7173
14286,,4922,7173
14287,317852.00,910,7174
14288,11500.00,52,7175
14289,8075.00,227,7175
14290,,4930,7176
14291,,4929,7176
14292,2034645.00,910,7177
14293,,4931,7178
14294,,4932,7178
14295,,593,7178
14296,0.00,1731,7179
14297,2289161.20,1316,7180
14298,210000.00,163,7181
14299,134400.00,1488,7181
14300,2891700.00,1645,7182
14301,3736515.00,861,7182
14302,3306075.00,1255,7182
14303,3427455.00,3423,7182
14304,3978000.00,125,7182
14305,98749000.00,4933,7184
14306,18000.00,260,7186
14307,6150.00,4934,7186
14308,26006557.00,861,7187
14309,23404355.00,3423,7187
14310,25293050.00,1645,7187
14311,37906440.00,125,7187
14312,28708164.00,1255,7187
14313,140000.00,82,7188
14314,250000.00,4935,7188
14315,224000.00,4936,7188
14316,17332568.33,445,7189
14317,21429990.00,1878,7189
14318,14778895.00,1450,7189
14319,14785039.77,214,7189
14320,14092426.60,1476,7189
14321,64168.03,711,7190
14322,43999.93,344,7190
14323,55404.00,1339,7190
14324,165000.00,4904,7191
14325,221200.00,4937,7191
14326,143145.00,249,7192
14327,180540.00,4938,7192
14328,169920.00,1919,7192
14329,161400.00,3638,7192
14330,268650.00,440,7192
14331,182700.00,573,7192
14332,71739.00,1255,7193
14333,194604.00,4939,7194
14334,278530.00,941,7194
14335,132300.00,4940,7195
14336,168000.00,711,7195
14337,36050.00,53,7196
14338,35990.00,54,7196
14339,,130,7197
14340,,4941,7197
14341,,390,7197
14342,8185124.00,1317,7198
14343,90022.20,37,7199
14344,82470.00,249,7199
14345,17491.95,4942,7199
14346,91650.00,56,7199
14347,84420.00,125,7199
14348,85800.00,1292,7199
14349,495750.00,3423,7200
14350,429000.00,3495,7200
14351,305383.62,1277,7201
14352,597123.00,3877,7201
14353,257709.00,711,7201
14354,590820.00,53,7201
14355,198756.32,4943,7201
14356,584560.00,54,7201
14357,84500.00,52,7202
14358,103400.00,3877,7202
14359,102900.00,54,7202
14360,104100.00,53,7202
14361,1087090.00,54,7203
14362,1002800.00,3470,7203
14363,3220000.00,1866,7203
14364,976340.00,1277,7203
14365,1116300.00,3877,7203
14366,1106100.00,53,7203
14367,1866096.15,195,7204
14368,6868.00,711,7205
14369,,1108,7206
14370,,408,7206
14371,38600.00,3423,7207
14372,65000.00,594,7207
14373,629663.83,956,7209
14374,1861069.41,1106,7209
14375,1230237.00,1094,7209
14376,1435484.33,1131,7209
14377,1215911.59,64,7209
14378,979591.06,34,7210
14379,1230215.50,2919,7210
14380,65000.00,225,7211
14381,11444.00,125,7213
14382,16098.00,1277,7213
14383,17740.00,4942,7213
14384,10350.00,417,7213
14385,11480.00,249,7213
14386,12000.00,4912,7213
14387,286990.00,3423,7214
14388,323000.00,594,7214
14389,9839.00,2011,7215
14390,6100.00,2012,7215
14391,7670.00,2013,7215
14392,6690.00,2010,7215
14393,62446.11,4612,7216
14394,61568.99,329,7216
14395,54480.21,1647,7216
14396,106159.00,125,7217
14397,117500.00,593,7217
14398,312875.68,37,7217
14399,118772.00,249,7217
14400,152845.46,226,7218
14401,925440.00,1645,7219
14402,945600.00,3495,7219
14403,793872.00,1255,7219
14404,1070352.00,861,7219
14405,997392.00,3423,7219
14406,266791.00,1277,7220
14407,105810.00,572,7221
14408,106950.00,125,7221
14409,98616.00,218,7221
14410,104910.00,2094,7221
14411,495000.00,4902,7222
14412,89962.00,4945,7223
14413,71693.00,4944,7223
14414,120200.00,4946,7224
14415,92310.00,1409,7224
14416,79960.00,52,7225
14417,89000.00,2094,7225
14418,14700.00,4946,7226
14419,610656.00,4948,7228
14420,,4949,7229
14421,,3941,7229
14422,,482,7229
14423,,4149,7229
14424,,1350,7229
14425,,2431,7229
14426,3969.00,594,7230
14427,3429.00,826,7230
14428,4341.66,37,7230
14429,3280.00,4950,7230
14430,6900.00,68,7230
14431,,4952,7232
14432,,4953,7232
14433,,1190,7232
14434,,4954,7232
14435,,2867,7232
14436,31745.00,3832,7233
14437,1076070.84,4897,7235
14438,584420.00,4955,7236
14439,9512.00,295,7237
14440,,1122,7238
14441,,1982,7238
