id,building_number,city,country_code,latitude,longitude,postal_code,street
3743,14a,Jablonec nad Nisou,CZ,50.737906445297554,15.160265828027136,46604,Želivského
3744,,Chomutov,CZ,,,43003,Černovická
3745,,Děčín,CZ,,,40505,U Kotelny
3746,,Velim,CZ,,,28101,Sokolská
3747,,Roudnice nad Labem,CZ,,,41301,Libušina
3748,,Planá nad Lužnicí,CZ,,,39111,Chýnovská
3749,32,Plzeň,CZ,49.75293925731179,13.382829390380282,30100,Luční
3750,,Přelouč,CZ,,,53501,Chrudimská
3751,15,Plzeň,CZ,49.802785146527846,13.395236777004499,31600,Orlík
3752,6,Držovice,CZ,49.4926792201633,17.13514930260823,79607,U cihelny
3753,16,Třebíč,CZ,49.213512901472235,15.880869987952392,67401,Bráfova tř.
3754,2,Levice,SK,48.2149922,18.6060938,93401,Tyršova
3755,,Třebíč,CZ,,,67401,Brněnská
3756,19a,Brno,CZ,49.2225256457533,16.621982618170733,63800,Okružní
3757,,Česká Lípa,CZ,,,470 01,
3758,1,Ústí nad Labem,CZ,50.66876948275706,14.094031578543948,40007,Rozcestí
3759,25,Praha,CZ,50.057542682100475,14.40577471951173,15000,Křížová
3760,,Pardubice,CZ,,,53003,Raabova
3761,,Dašice,CZ,,,53002,
3762,,Pardubice,CZ,,,53003,Spojilská
3763,,Valašské Meziříčí,CZ,,,75701,M. Alše
3764,33,Ostrava,CZ,49.79897839465071,18.234289940157268,70030,U Studia
3765,,Most,CZ,,,43401,Mostecká
3766,,Horní Jiřetín,CZ,,,43401,
3767,4,Praha,CZ,50.08960789012326,14.384240361568825,16900,Za Hládkovem
3768,,Liberec,CZ,,,46311,Dopravní
3769,10a,Praha,CZ,50.02593306804723,14.504628841036695,14900,V lomech
3770,4,Praha,CZ,50.06819982250075,14.541446802905151,10200,K Hrušovu
3771,22,Praha,CZ,50.0877730215398,14.489331626641368,13000,Na rovnosti
3772,11,Praha,CZ,50.124212653589844,14.47153586855439,18200,Na Slovance
3773,,Lužec nad Vltavou,CZ,,,,
3774,,Brušperk,CZ,,,73944,K náměstí
3775,,Brušperk,CZ,,,73944,Fryčovická
3776,1a,Ústí nad Labem,CZ,50.65708221736839,14.003897616517992,40001,Textilní
3777,1,České Budějovice,CZ,48.96119070654099,14.483961930329652,37001,Křižíkova
3778,3,Olomouc,CZ,49.5942699535489,17.290772013007928,77900,Příčná
3779,10,Kroměříž,CZ,49.29618786384577,17.39385349274579,76701,1. máje
3780,33,Plzeň,CZ,49.72004822345858,13.372832168782674,30100,Heyrovského
3781,,Ptenín,CZ,,,33452,
3782,27,Svitavy,CZ,49.75574756196332,16.452899015486437,56802,Vančurova
3783,4a,Most,CZ,50.506607618119,13.659827744957287,43401,K. H. Borovského
3784,,Veverská Bítýška,CZ,,,66471,Masarykovo náměstí
3785,,Hrádek nad Nisou,CZ,,,46334,U gumovky
3786,5,Praha,CZ,50.05975085851712,14.421849971146717,14700,Ve svahu
3787,III,Jindřichův Hradec,CZ,,,37701,Jiráskovo předměstí
3788,,Červený Kostelec,CZ,,,54941,Nerudova
3789,51,Kroměříž,CZ,49.300458191126374,17.372781059300195,76701,Kazimíra Rudého
3790,22,Kroměříž,CZ,49.30064432166019,17.379552215690005,76701,Koperníkova
3791,7,Praha,CZ,50.03521798014839,14.48507023038347,14800,Blatenská
3792,,Hlinná,CZ,,,41201,
3793,,Tetčice,CZ,,,66417,Rosická
3794,2,Brno,CZ,49.19226502455065,16.66926784851013,62800,Jedovnická
3795,7,Brno,CZ,49.18516746313312,16.59547388434828,63900,Vídeňská
3796,7,Praha,CZ,50.0772506421683,14.46604288283677,13000,náměstí Jiřího z Lobkovic
3797,199,Brno,CZ,49.194288627563296,16.565794039794927,63700,Veslařská
3798,,Otrokovice,CZ,,,76502,Kučovaniny
3799,9,Říčany,CZ,50.00357812365544,14.689485433514621,25101,Nad Koupadly
3800,,Veverská Bítýška,CZ,,,66471,Za řekou
3801,,Vratimov,CZ,,,73932,U Školy
3802,,Křešín,CZ,,,26223,
3803,,Liberec,CZ,,,,
3804,24,Plzeň,CZ,49.75617954553113,13.417387617196301,31200,Železničářská
3805,1a,Plzeň,CZ,49.752698684060775,13.379035486192457,30100,Pod Všemi svatými
3806,11,Brno,CZ,49.1944261442575,16.60922360058526,60200,náměstí Svobody
3807,8,Ostrava,CZ,49.829399126995106,18.260459304811235,70900,Kalvodova
3808,,Plzeň,CZ,,,,
3809,17,Plzeň,CZ,49.73916770376599,13.368705674149952,30100,Zámečnická
3810,12,Ostrava,CZ,49.83390373365612,18.28264515901174,70200,Kolejní
3811,,Kozolupy,CZ,,,33032,
3812,161,Praha,CZ,50.09354958226939,14.448667084135526,18000,Sokolovská
3813,15,Kroměříž,CZ,49.2948012109608,17.398324412736724,76701,Kotojedská
3814,,Zlín,CZ,,,760005,
3815,,Jenišov,CZ,,,36001,
3816,78b,Brno,CZ,49.23129911086716,16.581101122102705,61200,Hudcova
3817,Pavel Barchanski,Trnová,CZ,,,33013,Trnová
3818,16,Plzeň,CZ,49.75075396910805,13.426876349124704,31200,Lísková
3819,26,Znojmo,CZ,48.836066190591346,16.071644555066882,67181,Oblekovická
3820,,Pardubice,CZ,,,53012,Jana Zajíce
3821,,Světice,CZ,,,25101,Ve Vilkách
3822,14,Praha,CZ,50.070320351019035,14.419763183267074,12800,Na slupi
3823,14,Praha,CZ,50.060362742714084,14.427755027731036,14000,Na Pankráci
3824,7,Praha,CZ,,,10100,Kodaňská
3825,4,Brno,CZ,49.20326742120858,16.657803429018987,62800,Mutěnická
3826,,Jablonec nad Jizerou,CZ,,,51243,
3827,1,Brno,CZ,49.19337072954042,16.611867348880455,60200,Josefská
3828,40,Brno,CZ,49.226904162638085,16.530302383195195,63500,náměstí 28. dubna
3829,,Horoměřice,CZ,,,25262,Za Dvorem
3830,,Pardubice,CZ,,,53301,Akátová
3831,,Pardubice,CZ,,,53003,Sadová
3832,36,Praha,CZ,50.05857817902846,14.520877205738513,10200,Pražská
3833,26,Brno,CZ,49.21558942620144,16.65396930375204,61400,Kulkova
3834,14,Hradec Králové,CZ,50.20969024220789,15.831235239372791,50003,V Kopečku
3835,,Vysočina,CZ,,,53901,
3836,,Mladá Boleslav,CZ,,,29301,náměstí Míru
3837,55,Praha,CZ,50.057285275333456,14.488947453916314,10600,Na vinobraní
3838,1,Bruntál,CZ,49.99893712641362,17.476221353191054,79201,Polní
3839,,Rudice,CZ,,,67906,
3840,105,Brno,CZ,49.228157225736844,16.581437140129736,61200,Purkyňova
3841,,Světlá Hora,CZ,,,79331,
3842,23,Brno,CZ,49.18876975870244,16.62060022258284,60200,Čechyňská
3843,,Leština,CZ,,,78971,Okružní
3844,69,Šternberk,CZ,49.72520150198279,17.282887033466587,78501,Uničovská
3845,,Nová Ves,CZ,,,38203,
3846,6,Havířov,CZ,49.78543311873139,18.41866230588919,73601,Na Nábřeží
3847,,Trutnov,CZ,,,54101,Krkonošská
3848,57,Olomouc,CZ,49.57193372520109,17.232096104130015,78301,Brněnská
3849,25,Plzeň,CZ,49.741396556911084,13.391390495039275,32600,Rubešova
3850,1,Plzeň,CZ,49.73692306754584,13.38044354114442,30100,Plovární
3851,,Příbram,CZ,,,26101,Milínská
3852,39,Hradec Králové,CZ,50.174761330246454,15.787189599973036,50332,Obvodní
3853,7,Praha,CZ,50.06624649979799,14.451881309036883,10100,Petrohradská
3854,10,Brno,CZ,49.230211862478036,16.58297673855004,61200,Herčíkova
3855,,Třebenice,CZ,,,41113,Sv. Čecha
3856,14,Praha,CZ,50.065199292841946,14.288812571564872,15521,Strojírenská
3857,,Nupaky,CZ,,,25101,Komerční
3858,,Rudná,CZ,,,25219,K Vypichu
3859,,Dvůr Králové nad Labem,CZ,,,54401,5. května
3860,,Zlín,CZ,,,76001,Zarámí
3861,19,Olomouc,CZ,49.59502098679523,17.272854110892233,77900,Blanická
3862,95,Praha,CZ,50.08459075139872,14.362723350669519,16900,Patočkova
3863,7,Slaný,CZ,50.23210620632387,14.078399510328367,27401,Navrátilova
3864,8,Holešov,CZ,49.333153481841386,17.577077971146636,76901,U Potoka
3865,,Kostníky,CZ,,,,
3866,10,Nymburk,CZ,50.185383535588606,15.043454481750087,28802,Soudní
3867,7b,Liberec,CZ,50.767455244998274,15.054189186163795,46007,Barvířská
3868,13,Praha,CZ,50.034394565166274,14.307908081625468,15500,K Třebonicům
3869,15,Šternberk,CZ,49.73099153838166,17.292921637451368,78501,Babická
3870,,Chrudim,CZ,,,537 01,K Májovu
3871,,Vacenovice,CZ,,,69606,
3872,,Pelhřimov,CZ,,,39301,třída Legií
3873,,Opařany,CZ,,,39161,Nové Dvory 13
3874,,Hostivice,CZ,,,25301,Nádražní
3875,,Polná,CZ,,,58813,Tyršova
3876,20,Praha,CZ,50.0457013854592,14.45288222719294,14000,Bítovská
3877,,Velhartice,CZ,,,34142,
3878,113d,Praha,CZ,50.04902951766105,14.35791231473927,15800,Radlická
3879,,Jičíněves,CZ,,,50731,
3880,,Hodkovice nad Mohelkou,CZ,,,46342,Pražská
3881,,Mnichovo Hradiště,CZ,,,29501,Černá silnice
3882,,Nová Paka,CZ,,,50901,Přibyslavská
3883,7,Brno,CZ,49.208111884198935,16.61274008481706,60200,Fišova
3884,,Český Krumlov,CZ,,,38101,
3885,,Široký Důl,CZ,,,57201,
3886,,Rudník,CZ,,,54372,
3887,,Sezemice,CZ,,,53304,Labská
3888,,Jindřichův Hradec,CZ,,,37701,Nežárecká
3889,,Všemyslice,CZ,,,37501,
3890,,Bechyně,CZ,,,39165,Táborská
3891,1a,Olomouc,CZ,49.588306733562725,17.230611510970334,77900,Stupkova
3892,,Bošice,CZ,,,38481,
3893,,Jičín,CZ,,,,
3894,5,Opava,CZ,49.93583700370014,17.91751410468146,74601,Polní
3895,4,Tábor,CZ,49.40458530526092,14.686952013893928,39002,Měšická
3896,,Telč,CZ,,,58856,Kostelnomyslovská
3897,7,Praha,CZ,50.069990795201825,14.53357179927747,10200,Radiová
3898,,Bašť,CZ,,,25085,Na Libovínek
3899,,Práče,CZ,,,67161,
3900,12a,Praha,CZ,50.05291941875349,14.451794993051864,14000,Michelská
3901,,Hojkov,CZ,,,58805,
3902,16,Třebíč,CZ,49.21800339269581,15.88754862683928,67401,Obránců míru
3903,47,Třebíč,CZ,49.21557243793283,15.882023306015762,67401,Karlovo nám.
3904,,Kramolín,CZ,,,67577,
3905,,Křenice,CZ,,,25084,K Jezírku
3906,12,Praha,CZ,50.09335210817866,14.434359891770796,11015,nábřeží Ludvíka Svobody
3907,29,Valašské Meziříčí,CZ,49.46821103562506,17.96206891870326,75701,Husova
3908,36,Ostrava,CZ,49.82583530787544,18.27801311196524,70200,Vítkovická
3909,,Liberec,CZ,,,46312,Slovanská
3910,,Praha,CZ,,,19800,Chlumecká
3911,7,Brno,CZ,49.17311205907087,16.582625166208327,62500,Jihlavská
3912,,Nové Město na Moravě,CZ,,,59231,
3913,,Janovice,CZ,,,73911,
3914,68,Praha,CZ,50.04865300631281,14.542682986466126,10200,Hornoměcholupská
3915,,Měšice,CZ,,,25064,Lomená
3916,1,Praha,CZ,50.01974668206211,14.356073104441588,15400,Pod rybníkem
3917,8a,Brno,CZ,49.20248270257958,16.619205390682417,61300,Černopolní
3918,,Úhřetice,CZ,,,53832,
3919,,Uherský Ostroh,CZ,,,68724,Mlýnská
3920,,Uherské Hradiště,CZ,,,68606,J. E. Purkyně
3921,,Buchlovice,CZ,,,68708,Hradišťská
3922,,Hodonín,CZ,,,69501,U Tirexu
3923,5,Praha,CZ,50.10251190015898,14.400288555142303,16000,Charlese de Gaulla
3924,12,Teplice,CZ,50.64796417849415,13.821257794633057,41501,Novosedlická
3925,81,Brno,CZ,49.20724791407445,16.604142616750057,60200,Lidická
3926,,Tismice,CZ,,,28201,
3927,,Bratislava,,,,82104,Galvaniho
3928,,Karlovy Vary,CZ,,,,
4836,,Klatovy,CZ,,,33901,Hřbitovní
3929,4,Praha,CZ,50.1273476798723,14.502927476713596,19000,Bechlínská
3930,,Uherské Hradiště,CZ,,,68601,Tř. Maršála Malinovského
3931,,Potštát,CZ,,,75362,Školní
3932,10,Brno,CZ,49.226904162638085,16.530302383195195,635 00,Náměstí 28. dubna
3933,54,Ostrava,CZ,49.84081653561428,18.284340556680934,70200,Nádražní
3934,,Šenov,CZ,,,73934,Pod Školou
3935,20,Brno,CZ,49.27792224997573,16.60989083254627,62100,Odlehlá
3936,,Třemošná,CZ,,,33011,
3937,47,Olomouc,CZ,49.5776390295348,17.2391277369075,77900,Brněnská
3938,,Hraničné Petrovice,CZ,,,78306,
3939,1,Ostrava,CZ,49.82648005786111,18.246606334418093,70900,Sokola Tůmy
3940,5,Nový Jičín,CZ,49.59973022010684,18.0211977231912,74101,Hřbitovní
3941,41a,Šumperk,CZ,49.967495762224516,16.987841287773822,78701,8. května
3942,,Bašť,CZ,,,25085,Ke Střelnici
3943,,Zlín,CZ,,,76001,Fügnerovo nábřeží
3944,32,Praha,CZ,50.08095864240173,14.419055390565388,11000,Ostrovní
3945,,Düsseldorf,,,,40474,Messeplatz
3946,2a,Plzeň,CZ,49.72464368636738,13.40153554685384,32600,Slovanská alej
3947,2a,Praha,CZ,50.02219714414026,14.487861681175838,14800,Jana Růžičky
3948,15,Praha,CZ,50.10438952616948,14.449340720022771,17000,Přístavní
3949,10,Kyjov,CZ,49.01183100449006,17.128911297093083,69701,Urbanova
3950,,Koryčany,CZ,,,76805,Náměstí
3951,,Malá Skála,CZ,,,46822,
3952,,Žirovnice,CZ,,,39468,Cholunská
3953,552,Olomouc,CZ,49.60711629511261,17.254775532251532,77900,Lazecká
3954,,,CZ,,,66471,Chudčice
3955,,Jičín,CZ,,,50601,Pod Koželuhy
3956,13,Praha,CZ,50.051386996155095,14.329691577566447,15800,Harmonická
3957,,Ledce,CZ,,,66462,
3958,17,Praha,CZ,50.09200131166205,14.444615775905397,18600,Vítkova
3959,53,Ostrava,CZ,49.791375105398444,18.260929504593616,70030,Hasičská
3960,17,Olomouc,CZ,49.571937890893906,17.299169731720614,77900,Stará Přerovská
3961,1,Slaný,CZ,50.23144750379207,14.086935241886861,27401,Velvarská
3962,,Slaný,CZ,,,27401,Na Vinici
3963,17,Praha,CZ,50.10545471401802,14.487471104676633,19000,Kurta Konráda
3964,41,Horní Suchá,CZ,49.791782480224896,18.48719242718971,73535,Těrlická
3965,,Chýnice,CZ,,,25217,Karlštejnská
3966,33,Praha,CZ,50.03831069598429,14.418416206676467,14700,Mezivrší
3967,16,Praha,CZ,50.05495520555193,14.343355478336193,15500,Bucharova
3968,91,Brno,CZ,49.17131818728712,16.64705697964867,61800,Vinohradská
3969,41,Praha,CZ,50.073287846311075,14.439788879716792,12000,Záhřebská
3970,,Uherské Hradiště,CZ,,,68601,Louky
3971,5,Praha,CZ,50.0838203344059,14.465985372279498,13000,Olšanská
3972,,Pardubice,CZ,,,53002,Nemošická
3973,,Pardubice,CZ,,,53006,Na Parohách
3974,2,Praha 4,CZ,50.04684581623801,14.456265091265374,14022,Za Brumlovkou
3975,17,Praha 5,CZ,50.01586116732898,14.359229066528666,15400,V lipkách
3976,,Rybniště,CZ,,,40751,
3977,25,Litoměřice,CZ,50.534773907017055,14.130799953723077,41201,Mírové náměstí
3978,12a,Praha,CZ,50.09811540251988,14.470664977755291,18600,U Sluncové
3979,,Prušánky,CZ,,,69621,
3980,46,Praha,CZ,50.10065078975338,14.518655797103168,19800,Mezitraťová
3981,5,Hradec Králové,CZ,50.2201203675945,15.873216790356283,50003,Zemědělská
3982,,Dobruška,CZ,,,51801,Pulická
3983,53,Hradec Králové,CZ,50.207421781465854,15.808666288320293,50002,Jiřího Purkyně
3984,,Sokolnice,CZ,,,66452,Komenského
3985,18,Brno,CZ,49.20963495002625,16.630667165296185,61400,Nováčkova
3986,19,Praha,CZ,50.07018408684341,14.481579943489473,10000,Na hroudě
3987,,Benešov,CZ,,,25601,Sportovní
3988,4,České Budějovice,CZ,48.973429530072934,14.505100516285328,37006,H. Malířové
3989,,Hodice,CZ,,,58901,Hodice
3990,1,Praha,CZ,50.085801458619834,14.429520020132736,11000,Senovážné náměstí
3991,8,Praha,CZ,50.11479635500927,14.481357844988464,18000,Pod bání
3992,96,Praha,CZ,50.08291900077582,14.50957158006921,10800,Počernická
3993,9a,Bruntál,CZ,49.992243466108874,17.44978406347743,79201,U Stadionu
3994,,Staré Město,CZ,,,79201,
3995,,Jaroměř,CZ,,,55101,Národní
3996,2,Praha,CZ,50.05146215192309,14.540284146610263,10200,Weilova
3997,,Semice,CZ,,,28917,
3998,49,Praha,CZ,50.050192903116724,14.457226093907982,14000,Baarova
3999,,Prachatice,CZ,,,38301,Rudolfova
4000,,Hlavatce,CZ,,,37348,
4001,,Jemnice,CZ,,,67531,Pod Vodojemem
4002,,Rychnov nad Kněžnou,CZ,,,51601,Svatohavelská
4003,,Verneřice,CZ,,,40725,Okružní
4004,2,Praha,CZ,50.0558835413883,14.325486812287435,15500,K Hájům
4005,92,Vídeň,AT,48.24250019999999,16.3848132,1200,"Rivergate, Handelskai"
4006,54,Brno,CZ,49.236429707045794,16.631412663431313,63800,Kupkova
4007,6,Brno,CZ,49.190825117072954,16.60966724049509,60200,Bašty
4008,16,Praha,CZ,,,15500,Kurzova
4009,20,Praha,CZ,50.03219372495475,14.502090815654048,14900,Na sádce
4010,4d,Praha,CZ,50.035372347838326,14.369286959832786,15200,Do Klukovic
4011,,Slovenský Grob,,,,900 26,Rastislavova
4012,2,Praha,CZ,50.06804264052194,14.41726865116161,12800,Vyšehradská
4013,43,Olomouc,CZ,49.636030286705214,17.233316986635476,77900,Dalimilova
4014,,Bohumín,CZ,,,73551,Čs. armády
4015,15,Praha,CZ,50.12206301583196,14.619961654983294,19300,F.V.Veselého
4016,38,Praha,CZ,50.06493572270105,14.4293036720935,12800,Jaromírova
4017,,Újezd pod Troskami,CZ,,,51263,
4018,,Doudleby nad Orlicí,CZ,,,51742,Jiráskova
4019,5,Praha,CZ,49.99488453618258,14.465686067634238,14200,Budilovská
4020,,Liberec,CZ,,,46006,Zelené údolí
4021,2,Praha,CZ,50.02569041945754,14.454079179630678,14200,Bernolákova
4022,24,Znojmo,CZ,48.86624313678487,16.033582216849076,66902,Svatopluka Čecha
4023,21,Praha,CZ,49.99184817257675,14.4178256492674,14300,Na Komořsku
4024,,Chrast,CZ,,,53851,
4025,,Louny,CZ,,,44001,Fűgnerova
4026,33,Praha,CZ,50.132129051014836,14.36968727506832,16500,K Horoměřicům
4027,,Moravský Krumlov,CZ,,,67201,nám. Klášterní
4028,5,Praha,CZ,50.105675458039514,14.470249896264688,18000,Voctářova
4029,7,Mladá Boleslav,CZ,50.41361498962838,14.904928198056773,29301,Klaudiánova
4030,22,Praha,CZ,50.08718621525546,14.44113441237638,13000,Husitská
4031,19,Praha,CZ,50.084553297494466,14.428785843188013,11000,Nekázanka
4032,23,Brno,CZ,49.20571781751857,16.581701445262446,61600,Březinova
4033,27,Brno,CZ,49.14936753663814,16.65794474119533,62000,Kudrnova
4034,,Pardubice,CZ,,,53012,Luďka Matury
4035,,Zápy,CZ,,,25061,
4036,34,Praha,CZ,50.11041568948292,14.511066802148726,19000,Kolbenova
4037,,Mělník,CZ,,,27601,
4038,,Harsum,,,,31177,Jörn Jensen str.
4039,6,Praha,CZ,50.08381041286132,14.42998977392693,11000,Růžová
4040,,Otrokovice,CZ,,,76502,Moravní
4041,29,Olomouc,CZ,49.56854846615234,17.2592268664739,77900,Andělská
4042,11,Brno,CZ,49.196541450356825,16.612880501377912,60200,Dvořákova
4043,1,Praha,CZ,50.10495914212055,14.538363186287176,19800,Klánovická
4044,22,Praha,CZ,50.065629099916336,14.508568892877857,10000,Královická
4045,6a,Ústí nad Labem,CZ,50.67063672146696,14.080441442487372,40007,Na Vinici
4046,,Most,CZ,,,43401,Stavbařů
4047,18a,Brno,CZ,49.21382513786104,16.604110222172093,60200,Staňkova
4048,1a,Praha,CZ,50.092304892974475,14.43904923459833,18600,Pobřežní
4049,,Most,CZ,,,43401,Sportovní
4050,70b,Brno,CZ,49.222381178515874,16.617992762835293,61200,Křižíkova
4051,3,Brno,CZ,49.206269427863134,16.67948522697054,62800,Koutného
4052,5,Praha,CZ,50.116049847604636,14.391143404866474,16000,Pod Paťankou
4053,6,Brno,CZ,49.22875795201442,16.57766575588076,61200,Podnikatelská
4054,77a,Praha,CZ,50.106531945688516,14.625284244654464,19300,Ve žlíbku
4055,1,Praha,CZ,50.08761974900428,14.463894755656378,13000,Domažlická
4056,1,Praha,CZ,50.0685935903515,14.418598678413474,12800,Na Děkance
4057,,Slušovice,CZ,,,76315,Školní
4058,14,Střelice,CZ,49.15324854250143,16.502578393069566,66447,Malá stránka
4059,,Asker,,,,1383,
4060,,Vsetín,CZ,,,75501,nám. Svobody
4061,,Bratislava,CZ,,,831 02,Odborárska
4062,,Pardubice,CZ,,,53301,Dělnická
4063,12,Šternberk,CZ,49.728100450191604,17.29685096134668,78501,Bezručova
4064,,Frýdek-Místek,CZ,,,738 01,
4065,,Zlín,CZ,,,76001,Pasecká
4066,9,Krnov,CZ,50.09085984230763,17.70321710718144,79401,Hlavní náměstí
4067,,Velká Polom,CZ,,,74764,Osvoboditelů
4068,61,Těrlicko,CZ,49.751299825125706,18.500486939795884,73542,Těšínská
4069,,Vizovice,CZ,,,76312,Razov
4070,6,Hlučín,CZ,49.899532693500866,18.189990083569064,74801,Zahradní
4071,2,Praha,CZ,50.098999075673554,14.40579034731612,16000,Srbská
4072,184,Praha,CZ,50.078118239386654,14.4722663595875,13000,Vinohradská
4073,,Boršov nad Vltavou,CZ,,,37382,Obecní
4074,,Klopina,CZ,,,78973,
4075,6,Olomouc,CZ,49.58967090356169,17.245374720707513,77900,Wolkerova
4076,3,Olomouc,CZ,49.60363186473846,17.277288935734582,77900,Sladovní
4077,,Vitějovice,CZ,,,38427,
4078,,Strakonice,CZ,,,38601,Raisova
4079,,Klatovy,CZ,,,33901,K Letišti
4080,2,Praha,CZ,50.05514038178085,14.350608129688327,15800,Břežánecká
4081,,Teplice,CZ,,,41510,Masarykova třída
4082,,Prášily,CZ,,,34201,
4083,,Jablonec nad Nisou,CZ,,,46801,Pod Servisem
4084,,Kladno,CZ,,,27201,nám. Edvarda Beneše
4085,,Věrovany,CZ,,,78375,
4086,,Grygov,CZ,,,78373,Havlíčkova
4087,,Zlín,CZ,,,76005,Křiby
4088,8,Mělník,CZ,50.37551145536706,14.465639583244414,27601,K Přívozu
4089,15,Praha,CZ,50.06676516731388,14.397105326301793,15000,U Nikolajky
4090,1,Kroměříž,CZ,49.29547135867552,17.398003271288076,76701,Nerudova
4091,,Bystřany,CZ,,,41761,Pražská
4092,23a,Karviná,CZ,49.85339591660694,18.53349871610481,73301,Ostravská
4093,,Rychnov u Jablonce nad Nisou,CZ,,,46802,Tovární
4094,28,Opava,CZ,49.93235346981771,17.910978949919222,74601,Janská
4095,,Branka u Opavy,CZ,,,,
4096,,Branka u Opavy,CZ,,,74741,Bezručovo nábřeží
4097,,Javorník,CZ,,,79070,Míru
4098,51,Žďár nad Sázavou,CZ,49.55696291760565,15.937860776192345,59101,Nádražní
4099,10b,Praha,CZ,50.05611993220106,14.546664342574,10200,Dolnoměcholupská
4100,,Bolton,,,,,Bankfield Street
4101,,Kněžpole,CZ,,,68712,
4102,,London,,,,,Sutton Court Road
4103,,Teplice,CZ,,,41501,U hrádku
4104,,Ludslavice,CZ,,,76852,
4105,10,Brno,CZ,49.20273352094913,16.669893446557737,62800,Sedláčkova
4106,,Praha 5,CZ,,,15000,Plzeňská
4107,55,Praha,CZ,50.041282883519905,14.45925379319648,14000,Budějovická
4108,7,Praha 1,CZ,50.08699493679973,14.432096568046386,11000,Dlážděná
4109,14,Praha,CZ,50.05546569128472,14.318553767789126,15500,Bavorská
4110,24,Brno,CZ,49.19522579890201,16.612376294545374,60200,Kobližná
4111,8,Praha,CZ,50.10549818958331,14.395800340173201,16000,náměstí Interbrigády
4112,,Vrchlabí,CZ,,,54301,Nerudova
4113,,Hostivice,CZ,,,25301,Husovo nám.
4114,31,Praha,CZ,50.037579277909245,14.320652816845948,15500,Smíchovská
4115,,Slaný,CZ,,,27401,Smečenská
4116,,Petřvald,CZ,,,73541,Rychvaldská
4117,,Horoměřice,CZ,,,25262,Suchdolská
4118,,Herálec,CZ,,,59201,
4119,6,Praha,CZ,50.096566674237344,14.292763839166712,16100,K letišti
4120,,ELANCOURT,,,,78990,
4121,9,Ostrava,CZ,49.841494990525696,18.30344072801526,71000,Příbramská
4122,66,Teplice,CZ,50.651226872716286,13.844845005516236,41501,Štúrova
4123,24,Trmice,CZ,50.64392040292888,13.995335843174985,40004,Gogolova
4124,53,Praha,CZ,50.036822336951374,14.412592081934323,14700,Branická
4125,,Chocerady,CZ,,,25724,
4126,,Vysoká Lípa,CZ,,,40502,
4127,,Chomutov,CZ,,,43003,Bezručova
4128,59,Praha,CZ,50.074990787934475,14.433314678766196,12000,Londýnská
4129,,"Türkenfeld, Deutschland",CZ,,,,
4130,20,Praha,CZ,50.0925815099118,14.452417676099714,18600,Thámova
4131,11,Praha,CZ,50.074528513349804,14.314200712571237,16300,Třanovského
4132,22,Praha 2,CZ,50.07281690577821,14.43808680323609,12000,Americká
4133,6,Praha,CZ,50.10212316959289,14.401963898104645,16000,Uralská
4134,2,Praha,CZ,50.088043054569425,14.49081320858771,13000,Na Jarově
4135,,Praha 1,CZ,,,11015,
4136,,Litvínov,CZ,,,43601,Masaykovo nám.
4137,,Uherský Brod,CZ,,,68801,9. května
4138,120b,Brno,CZ,49.14050037374677,16.601809414380178,61900,Vídeňská
4139,4,Praha,CZ,50.083375143410684,14.439635423657503,12000,Dudova
4140,,Krnov,CZ,,,79401,Na Ostrově 1229/1
4141,15,Plzeň,CZ,49.75583019773219,13.426352603260325,31200,Hřbitovní
4142,8,Jihlava,CZ,49.407177606811096,15.564874580388137,58601,S. K. Neumanna
4143,7,Olomouc,CZ,49.595336208118034,17.271360295772304,77900,Dr. Milady Horákové
4144,3a,Břeclav,CZ,48.75131900486378,16.893098478831956,69002,Mládežnická
4145,,Zdounky,CZ,,,76802,Zborovská
4146,,Kvasice,CZ,,,76821,Cukrovar
4147,2,Bystrovany,CZ,49.59400796171542,17.300019478854335,77900,Pavelkova
4148,,Frýdlant nad Ostravicí,CZ,,,73911,
4149,,Ruda nad Moravou,CZ,,,78963,9. května
4150,2,Praha,CZ,50.09965731674645,14.396063063741419,16000,Vítězné náměstí
4151,29,Jablonec nad Nisou,CZ,50.73333272352398,15.183329883312084,46602,Březová
4152,,Hrochův Týnec,CZ,,,53862,Zámecká
4153,,Příbram II,CZ,,,261 01,
4154,68,Karviná,CZ,49.85349608883822,18.5584181669332,73401,Kosmonautů
4155,,Nevojice,CZ,,,68501,
4156,,Třebíč,CZ,,,67401,Na Nivkách
4157,,"Rapotín, 788 13",CZ,,,,Šumperská 372
4158,,Bohutín,CZ,,,78962,
4159,,Frýdlant nad Ostravicí,CZ,,,73911,Bahno
4160,36,Plzeň - Litice,CZ,49.69801355861631,13.360767172580594,32100,Řepná
4161,11a,Olomouc,CZ,49.59990032549923,17.285469781910823,77900,Ondřejova
4162,,Černá Hora,CZ,,,67921,Svitavská
4163,8,České Budějovice,CZ,48.97415443337782,14.431794207311105,37005,Hraniční
4164,16,Brno,CZ,49.196664685219176,16.611606430238936,60200,Rooseveltova
4165,,Třinec,CZ,,,73961,Dukelská
4166,10,Ostrava,CZ,49.85598028463296,18.228723187777096,72528,Petřkovická
4167,,Raná,CZ,,,43924,
4168,23,Brno,CZ,49.18853191146565,16.534563360843627,62300,Libušina třída
4169,,Bochov,CZ,,,36471,Mariánská
4170,,Ratiboř,CZ,,,75621,
